thisN,thisTrialN,thisRepN,ID,Weight,Stimulus,TargetType,CorrectResponse,StimType,BlockType,response.keys,response.corr,TargetStimulus,BlockLoop_Run1.thisRepN,BlockLoop_Run1.thisTrialN,BlockLoop_Run1.thisN,BlockLoop_Run1.thisIndex,TrialLoop_Run1.thisRepN,TrialLoop_Run1.thisTrialN,TrialLoop_Run1.thisN,TrialLoop_Run1.thisIndex,thisRow.t,notes,TitlePage.started,Continue.started,NbackTitle.started,TitlePage.stopped,Continue.keys,Continue.rt,Continue.duration,Instructions.started,Continue_2.started,Instruction.started,Instructions.stopped,Continue_2.keys,Continue_2.rt,Continue_2.duration,Instructions_2.started,Continue_3.started,Instruction_2.started,Target.started,TargetImage.started,Instructions_2.stopped,Continue_3.keys,Continue_3.rt,Continue_3.duration,Instructions_3.started,Continue_4.started,Instruction_3.started,Green_Border.started,Image_2Back.started,Image_1Back.started,Image_ToMatch.started,LEFTSIDESCREEN_CAPTION.started,RIGHTSIDESCREEN_CAPTION.started,Instructions_3.stopped,Continue_4.keys,Continue_4.rt,Continue_4.duration,Instructions_4.started,Continue_5.started,Instruction_4.started,Instructions_4.stopped,Continue_5.keys,Continue_5.rt,Continue_5.duration,Instructions_5.started,Continue_6.started,Instruction_5.started,Instructions_5.stopped,Continue_6.keys,Continue_6.rt,Continue_6.duration,Waiting4Scanner.started,Continue_7.started,Scanner_Instruction.started,Waiting4Scanner.stopped,Continue_7.keys,Continue_7.rt,Continue_7.duration,CueFix_Run1.started,Cue_Fix.started,CueFix_Run1.stopped,Cue2Back.started,Cue_2Back.started,Cue2Back.stopped,Cue0Back.started,Cue0Back.stopped,Stim.started,StimulusImage.started,LeftScreenResponse.started,RightScreenResponse.started,response.started,Stim.stopped,TrialLoop_Run1.response.keys,TrialLoop_Run1.response.corr,correctKey,pressedKey,accuracy,RT,date,time,version,run,block,id,stimulus,stimType,Fix.started,End_Fix.started,Fix.stopped,StimulusImage.stopped,LeftScreenResponse.stopped,RightScreenResponse.stopped,response.stopped,End_Fix.stopped,EndBlock_Run1.started,EndBlock_Run1.stopped,Cue_Target.started,Cue_TargetImage.started,Cue_Fix.stopped,Fix15Sec.started,Fix_15_Sec.started,Fix_15_Sec.stopped,Fix15Sec.stopped,Fix5Sec.started,Fix_5_Sec.started,Fix_5_Sec.stopped,Fix5Sec.stopped,Instructions_6.started,Continue_8.started,Instruction_6.started,Please enter the Subject ID:,Please enter the Session Number:,Enter subject's handedness:,Please select version:,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0,0,0,1,1,VM Stimuli/AM228_NC.bmp,nonlure,nontarget,NeutFace,2-Back,None,0,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,152.08740741666406,152.09722908306867,152.58321416657418,,,,,152.6471961243078,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
1,1,0,2,1,VM Stimuli/26M_NC.bmp,nonlure,nontarget,NeutFace,2-Back,None,0,,5,0,5,0,0,1,1,1,152.6471961243078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.58420733269304,,152.58424737490714,152.62990299984813,152.62995316646993,152.63402129150927,152.6471961243078,152.6471961243078,152.6471961243078,152.6471961243078,154.63709199987352,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:31:07,1,1,5,2,VM Stimuli/26M_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
1,1,0,2,1,VM Stimuli/26M_NC.bmp,nonlure,nontarget,NeutFace,2-Back,None,0,,5,0,5,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,154.6377191245556,154.64753266703337,155.13345170766115,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
2,2,0,3,1,VM Stimuli/AM228_NC.bmp,target,Target,NeutFace,2-Back,None,0,,5,0,5,0,0,2,2,2,155.1845761667937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.13470395747572,,155.1347589166835,155.16910745762289,155.16916195768863,155.17169125005603,155.1845761667937,155.1845761667937,155.1845761667937,155.1845761667937,157.17645999975502,None,0,1,NA,NA,NA,2026-01-20_12h28.15.749,12:31:10,1,1,5,3,VM Stimuli/AM228_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
2,2,0,3,1,VM Stimuli/AM228_NC.bmp,target,Target,NeutFace,2-Back,None,0,,5,0,5,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,157.17703383229673,157.1865920415148,157.67418616637588,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
3,3,0,4,1,VM Stimuli/LF227_NC.bmp,nonlure,nontarget,NeutFace,2-Back,None,0,,5,0,5,0,0,3,3,3,157.7214048327878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.67509987484664,,157.67514483258128,157.70425504166633,157.70430658292025,157.70874474942684,157.7214048327878,157.7214048327878,157.7214048327878,157.7214048327878,159.71068191714585,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:31:12,1,1,5,4,VM Stimuli/LF227_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
3,3,0,4,1,VM Stimuli/LF227_NC.bmp,nonlure,nontarget,NeutFace,2-Back,None,0,,5,0,5,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,159.71137733291835,159.72138975001872,160.2160686245188,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
4,4,0,5,1,VM Stimuli/26M_NC.bmp,lure,nontarget,NeutFace,2-Back,None,0,,5,0,5,0,0,4,4,4,160.26601879205555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.2169339163229,,160.21697929129004,160.24982791673392,160.24987441673875,160.25308441650122,160.26601879205555,160.26601879205555,160.26601879205555,160.26601879205555,162.2534854998812,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:31:15,1,1,5,5,VM Stimuli/26M_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
4,4,0,5,1,VM Stimuli/26M_NC.bmp,lure,nontarget,NeutFace,2-Back,None,0,,5,0,5,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,162.25413616653532,162.26417304202914,162.74928995780647,,,,,162.7921184580773,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
5,5,0,6,1,VM Stimuli/LF227_NC.bmp,target,Target,NeutFace,2-Back,None,0,,5,0,5,0,0,5,5,5,162.7921184580773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.75016854144633,,162.7502139993012,162.77672879211605,162.7767754578963,162.77921312488616,162.7921184580773,162.7921184580773,162.7921184580773,162.7921184580773,164.78088245727122,None,0,1,NA,NA,NA,2026-01-20_12h28.15.749,12:31:17,1,1,5,6,VM Stimuli/LF227_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
5,5,0,6,1,VM Stimuli/LF227_NC.bmp,target,Target,NeutFace,2-Back,None,0,,5,0,5,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,164.78151516709477,164.79109595809132,165.28076954185963,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
6,6,0,7,1,VM Stimuli/AF206_NC.bmp,nonlure,nontarget,NeutFace,2-Back,None,0,,5,0,5,0,0,6,6,6,165.32640695758164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.2817622916773,,165.28180920798331,165.3092722920701,165.30933529138565,165.3136800415814,165.32640695758164,165.32640695758164,165.32640695758164,165.32640695758164,167.3202097499743,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:31:20,1,1,5,7,VM Stimuli/AF206_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
6,6,0,7,1,VM Stimuli/AF206_NC.bmp,nonlure,nontarget,NeutFace,2-Back,None,0,,5,0,5,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,167.32083241641521,167.3307621665299,167.81586370803416,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
7,7,0,8,1,VM Stimuli/AF206_NC.bmp,lure,nontarget,NeutFace,2-Back,None,0,,5,0,5,0,0,7,7,7,167.85889554210007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.81671341694891,,167.81675866711885,167.8437538743019,167.84379866719246,167.84623570740223,167.85889554210007,167.85889554210007,167.85889554210007,167.85889554210007,169.85014712437987,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:31:22,1,1,5,8,VM Stimuli/AF206_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
7,7,0,8,1,VM Stimuli/AF206_NC.bmp,lure,nontarget,NeutFace,2-Back,None,0,,5,0,5,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,169.85099529195577,169.86005970742553,170.34731774963439,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
8,8,0,9,1,VM Stimuli/BM03_NC.bmp,nonlure,nontarget,NeutFace,2-Back,None,0,,5,0,5,0,0,8,8,8,170.37809087429196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.34872383251786,,170.348784416914,170.36434158310294,170.36437474936247,170.36713329143822,170.37809087429196,170.37809087429196,170.37809087429196,170.37809087429196,172.37174129206687,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:31:25,1,1,5,9,VM Stimuli/BM03_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
8,8,0,9,1,VM Stimuli/BM03_NC.bmp,nonlure,nontarget,NeutFace,2-Back,None,0,,5,0,5,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,172.37242862489074,172.38262629136443,172.86998874973506,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
9,9,0,10,1,VM Stimuli/WF012_NC.bmp,nonlure,nontarget,NeutFace,2-Back,None,0,,5,0,5,0,0,9,9,9,172.914901541546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.87095700018108,,172.8710035001859,172.89760241657495,172.8976528327912,172.9018092919141,172.914901541546,172.914901541546,172.914901541546,172.914901541546,174.90341379214078,None,0,2,NA,NA,NA,2026-01-20_12h28.15.749,12:31:27,1,1,5,10,VM Stimuli/WF012_NC.bmp,NeutFace,,,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
9,9,0,10,1,VM Stimuli/WF012_NC.bmp,nonlure,nontarget,NeutFace,2-Back,None,0,,5,0,5,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h28.15.749,,,,,,,,174.90409320779145,174.9139534998685,175.39821166638285,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h28.15.749,EmoNback_Behavioral,,2025.1.1,90.6335517944242,2026-01-20 12h28.33.007337 -0600,
