thisN,thisTrialN,thisRepN,ID,Weight,Stimulus,TargetType,CorrectResponse,StimType,BlockType,response.keys,response.corr,TargetStimulus,BlockLoop_Run1.thisRepN,BlockLoop_Run1.thisTrialN,BlockLoop_Run1.thisN,BlockLoop_Run1.thisIndex,TrialLoop_Run1.thisRepN,TrialLoop_Run1.thisTrialN,TrialLoop_Run1.thisN,TrialLoop_Run1.thisIndex,thisRow.t,notes,TitlePage.started,Continue.started,NbackTitle.started,TitlePage.stopped,Continue.keys,Continue.rt,Continue.duration,Instructions.started,Continue_2.started,Instruction.started,Instructions.stopped,Continue_2.keys,Continue_2.rt,Continue_2.duration,Instructions_2.started,Continue_3.started,Instruction_2.started,Target.started,TargetImage.started,Instructions_2.stopped,Continue_3.keys,Continue_3.rt,Continue_3.duration,Instructions_3.started,Continue_4.started,Instruction_3.started,Green_Border.started,Image_2Back.started,Image_1Back.started,Image_ToMatch.started,LEFTSIDESCREEN_CAPTION.started,RIGHTSIDESCREEN_CAPTION.started,Instructions_3.stopped,Continue_4.keys,Continue_4.rt,Continue_4.duration,Instructions_4.started,Continue_5.started,Instruction_4.started,Instructions_4.stopped,Continue_5.keys,Continue_5.rt,Continue_5.duration,Instructions_5.started,Continue_6.started,Instruction_5.started,Instructions_5.stopped,Continue_6.keys,Continue_6.rt,Continue_6.duration,Waiting4Scanner.started,Continue_7.started,Scanner_Instruction.started,Waiting4Scanner.stopped,Continue_7.keys,Continue_7.rt,Continue_7.duration,CueFix_Run1.started,Cue_Fix.started,CueFix_Run1.stopped,Cue2Back.started,Cue_2Back.started,Cue2Back.stopped,Cue0Back.started,Cue0Back.stopped,Stim.started,StimulusImage.started,LeftScreenResponse.started,RightScreenResponse.started,response.started,Stim.stopped,TrialLoop_Run1.response.keys,TrialLoop_Run1.response.corr,correctKey,pressedKey,accuracy,RT,date,time,version,run,block,id,stimulus,stimType,Fix.started,End_Fix.started,Fix.stopped,StimulusImage.stopped,LeftScreenResponse.stopped,RightScreenResponse.stopped,response.stopped,End_Fix.stopped,EndBlock_Run1.started,EndBlock_Run1.stopped,Cue_Target.started,Cue_TargetImage.started,Cue_Fix.stopped,Fix15Sec.started,Fix_15_Sec.started,Fix15Sec.stopped,Fix5Sec.started,Fix_5_Sec.started,Fix5Sec.stopped,Instructions_6.started,Continue_8.started,Instruction_6.started,Please enter the Subject ID:,Please enter the Session Number:,Enter subject's handedness:,Please select version:,date,expName,expVersion,psychopyVersion,frameRate,expStart,
3,3,0,4,1,VM Stimuli/BF002_HO.bmp,nonlure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,107.43567575048655,107.44563633296639,107.93589387554675,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
4,4,0,5,1,VM Stimuli/BM08_HO.bmp,lure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,4,4,4,107.96022624988109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.9367904998362,,107.93683791626245,107.93997779116035,107.94003445841372,107.94523362535983,107.96022624988109,107.96022624988109,107.96022624988109,107.96022624988109,109.94906275067478,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:24:51,1,1,3,5,VM Stimuli/BM08_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
4,4,0,5,1,VM Stimuli/BM08_HO.bmp,lure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,109.94990537501872,109.96249537542462,110.4489935413003,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
5,5,0,6,1,VM Stimuli/45M_HO.bmp,nonlure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,5,5,5,110.47680295817554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.45086833368987,,110.45093229133636,110.4568385835737,110.45689779147506,110.46218125056475,110.47680295817554,110.47680295817554,110.47680295817554,110.47680295817554,112.46271258313209,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:24:53,1,1,3,6,VM Stimuli/45M_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
5,5,0,6,1,VM Stimuli/45M_HO.bmp,nonlure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,112.46363850031048,112.47502799984068,112.9633460007608,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
6,6,0,7,1,VM Stimuli/45M_HO.bmp,lure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,6,6,6,112.98594208341092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.96430954150856,,112.9643574161455,112.96779124997556,112.96784920804203,112.97120587527752,112.98594208341092,112.98594208341092,112.98594208341092,112.98594208341092,114.97312050033361,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:24:56,1,1,3,7,VM Stimuli/45M_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
6,6,0,7,1,VM Stimuli/45M_HO.bmp,lure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,114.97386983316392,114.98463224992156,115.46760683320463,,,,,115.49284245818853,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
7,7,0,8,1,VM Stimuli/BF002_HO.bmp,lure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,7,7,7,115.49284245818853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.46870691608638,,115.46876708324999,115.47200141660869,115.47206712514162,115.47819137573242,115.49284245818853,115.49284245818853,115.49284245818853,115.49284245818853,117.4748082505539,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:24:58,1,1,3,8,VM Stimuli/BF002_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
7,7,0,8,1,VM Stimuli/BF002_HO.bmp,lure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,117.47549495846033,117.48558483365923,117.97283333353698,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
8,8,0,9,1,VM Stimuli/34M_HO.bmp,target,Target,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,8,8,8,117.99484741594642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.97381279151887,,117.97386091668159,117.97695266641676,117.97700904123485,117.9802731666714,117.99484741594642,117.99484741594642,117.99484741594642,117.99484741594642,119.98158250004053,None,0,1,NA,NA,NA,2026-01-20_12h22.45.472,12:25:01,1,1,3,9,VM Stimuli/34M_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
8,8,0,9,1,VM Stimuli/34M_HO.bmp,target,Target,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,119.98236529156566,119.99294170830399,120.47932366654277,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
9,9,0,10,1,VM Stimuli/WF07_HO.bmp,nonlure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,9,9,9,120.50343754142523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.48033787496388,,120.48038583341986,120.48346008360386,120.48351700045168,120.4883451256901,120.50343754142523,120.50343754142523,120.50343754142523,120.50343754142523,122.50176162552088,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:25:03,1,1,3,10,VM Stimuli/WF07_HO.bmp,PosFace,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
9,9,0,10,1,VM Stimuli/WF07_HO.bmp,nonlure,nontarget,PosFace,0-Back,None,0,VM Stimuli/34M_HO.bmp,3,0,3,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,122.50254787504673,122.51934874989092,122.9839312909171,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
0,0,0,1,1,VM Stimuli/PL_003_92016.bmp,nonlure,nontarget,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,0,0,0,123.53861575014889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.00716108363122,123.01832141634077,123.51065420825034,123.5212433328852,,123.52130100037903,123.52687829174101,126.01573891658336,126.02110329084098,126.0365502499044,126.0365502499044,126.0365502499044,126.0365502499044,128.02492658328265,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:25:09,1,1,4,1,VM Stimuli/PL_003_92016.bmp,Place,,,,,,,,,122.9886569166556,122.98874179087579,123.53861575014889,123.53861575014889,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
0,0,0,1,1,VM Stimuli/PL_003_92016.bmp,nonlure,nontarget,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,128.02610004134476,128.03651945851743,128.52863000053912,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
1,1,0,2,1,VM Stimuli/PL_003_92016.bmp,lure,nontarget,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,1,1,1,128.55204087495804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.52991191670299,,128.5299487505108,128.53350495826453,128.53354800026864,128.53675329126418,128.55204087495804,128.55204087495804,128.55204087495804,128.55204087495804,130.53663558326662,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:25:11,1,1,4,2,VM Stimuli/PL_003_92016.bmp,Place,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
1,1,0,2,1,VM Stimuli/PL_003_92016.bmp,lure,nontarget,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,130.53739570826292,130.54759845789522,131.03565608337522,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
2,2,0,3,1,VM Stimuli/PL_006_92025.bmp,nonlure,nontarget,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,2,2,2,131.05940591637045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0367002915591,,131.0367479166016,131.04074537567794,131.0408087503165,131.0441212086007,131.05940591637045,131.05940591637045,131.05940591637045,131.05940591637045,133.04741212539375,None,0,2,NA,NA,NA,2026-01-20_12h22.45.472,12:25:14,1,1,4,3,VM Stimuli/PL_006_92025.bmp,Place,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
2,2,0,3,1,VM Stimuli/PL_006_92025.bmp,nonlure,nontarget,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-20_12h22.45.472,,,,,,,,133.04816279094666,133.0585862500593,133.54731550067663,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
3,3,0,4,1,VM Stimuli/PL_001_92012.bmp,target,Target,Place,0-Back,None,0,VM Stimuli/PL_001_92012.bmp,4,0,4,0,0,3,3,3,133.57188270799816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.54850779101253,,133.5485677085817,133.55193616636097,133.55199304129928,133.55715408362448,133.57188270799816,133.57188270799816,133.57188270799816,133.57188270799816,135.55627950001508,None,0,1,NA,NA,NA,2026-01-20_12h22.45.472,12:25:16,1,1,4,4,VM Stimuli/PL_001_92012.bmp,Place,,,,,,,,,,,,,,,,,,,,,,,543211,1,Right,1,2026-01-20_12h22.45.472,EmoNback_Behavioral,,2025.1.1,90.63091634475249,2026-01-20 12h23.01.158604 -0600,
